-70	-70	-70	-70	-70
-70.0004	-70.0004	-70.0004	-70.0004	-70.0004
-70.0009	-70.0008	-70.0008	-70.0008	-70.0008
-70.0013	-70.0012	-70.0013	-70.0012	-70.0012
-70.0018	-70.0016	-70.0017	-70.0016	-70.0016
-70.0023	-70.002	-70.0022	-70.002	-70.002
-70.0027	-70.0024	-70.0026	-70.0024	-70.0024
-70.0032	-70.0028	-70.0031	-70.0028	-70.0028
-70.0037	-70.0032	-70.0035	-70.0032	-70.0032
-70.0041	-70.0035	-70.004	-70.0035	-70.0035
-70.0046	-70.0039	-70.0044	-70.0039	-70.0039
-70.0051	-70.0043	-70.0049	-70.0043	-70.0043
-70.0056	-70.0047	-70.0054	-70.0047	-70.0047
-70.006	-70.0051	-70.0058	-70.0051	-70.0051
-70.0065	-70.0055	-70.0063	-70.0055	-70.0055
-70.007	-70.0059	-70.0067	-70.0059	-70.0059
-70.0074	-70.0063	-70.0072	-70.0063	-70.0063
-70.0079	-70.0067	-70.0076	-70.0067	-70.0067
-70.0083	-70.0071	-70.0081	-70.0071	-70.0071
-70.0088	-70.0075	-70.0085	-70.0075	-70.0075
-70.0093	-70.0079	-70.009	-70.0079	-70.0079
-70.0097	-70.0083	-70.0094	-70.0083	-70.0083
-70.0102	-70.0087	-70.0099	-70.0087	-70.0087
-70.0106	-70.0091	-70.0103	-70.0091	-70.0091
-70.0111	-70.0095	-70.0108	-70.0095	-70.0095
-70.0115	-70.0099	-70.0112	-70.0099	-70.0099
-70.012	-70.0103	-70.0117	-70.0103	-70.0103
-70.0124	-70.0107	-70.0121	-70.0107	-70.0107
-70.0129	-70.0111	-70.0126	-70.0111	-70.0111
-70.0133	-70.0115	-70.013	-70.0115	-70.0115
-70.0138	-70.0119	-70.0135	-70.0119	-70.0119
-70.0142	-70.0123	-70.0139	-70.0123	-70.0123
-70.0147	-70.0127	-70.0143	-70.0127	-70.0127
-70.0151	-70.0131	-70.0148	-70.0131	-70.0131
-70.0155	-70.0135	-70.0152	-70.0135	-70.0135
-70.016	-70.0139	-70.0157	-70.0139	-70.0139
-70.0164	-70.0143	-70.0161	-70.0143	-70.0143
-70.0169	-70.0147	-70.0166	-70.0147	-70.0147
-70.0173	-70.0151	-70.017	-70.0151	-70.0151
-70.0178	-70.0155	-70.0174	-70.0155	-70.0156
-70.0182	-70.0159	-70.0179	-70.0159	-70.016
-70.0186	-70.0163	-70.0183	-70.0163	-70.0164
-70.0191	-70.0167	-70.0187	-70.0167	-70.0168
-70.0195	-70.0172	-70.0192	-70.0171	-70.0172
-70.0199	-70.0176	-70.0196	-70.0175	-70.0176
-70.0204	-70.018	-70.02	-70.0179	-70.018
-70.0208	-70.0184	-70.0205	-70.0183	-70.0184
-70.0212	-70.0188	-70.0209	-70.0187	-70.0188
-70.0217	-70.0192	-70.0213	-70.0191	-70.0192
-70.0221	-70.0196	-70.0218	-70.0195	-70.0196
-70.0226	-70.02	-70.0222	-70.0199	-70.02
-70.023	-70.0204	-70.0226	-70.0203	-70.0204
-70.0234	-70.0208	-70.0231	-70.0207	-70.0209
-70.0238	-70.0212	-70.0235	-70.0211	-70.0213
-70.0243	-70.0216	-70.0239	-70.0215	-70.0217
-70.0247	-70.022	-70.0244	-70.0219	-70.0221
